install_condition: 1 = trenched; 2 = bored; 3 = attached,,,
ch_index,install_condition,easting,northing
1235,1,626144,4273242
1236,1,626143,4273244
1237,1,626141,4273246
1238,2,626140,4273247
1239,2,626139,4273249
1240,2,626137,4273250
1241,2,626136,4273252
1242,2,626135,4273253
1243,2,626133,4273255
1244,2,626132,4273256
1245,2,626131,4273258
1246,2,626129,4273259
1247,2,626128,4273261
1248,2,626127,4273262
1249,2,626125,4273264
1250,2,626124,4273265
1251,2,626123,4273267
1252,2,626122,4273268
1253,2,626120,4273270
1254,2,626119,4273271
1255,2,626118,4273273
1256,2,626116,4273274
1257,2,626115,4273276
1258,2,626114,4273277
1259,2,626113,4273279
1260,2,626113,4273281
1261,2,626112,4273283
1262,2,626112,4273285
1263,2,626111,4273287
1264,2,626110,4273288
1265,2,626109,4273290
1266,2,626108,4273291
1267,2,626106,4273293
1268,2,626105,4273294
1269,2,626104,4273296
1270,2,626103,4273297
1271,2,626101,4273299
1272,2,626100,4273301
1273,2,626099,4273302
1274,2,626097,4273304
1275,2,626096,4273305
1276,2,626095,4273307
1277,2,626094,4273308
1278,2,626092,4273310
1279,2,626091,4273311
1280,2,626090,4273313
1281,2,626088,4273314
1282,2,626087,4273316
1283,2,626086,4273318
1284,2,626085,4273319
1285,2,626083,4273321
1286,2,626082,4273322
1287,2,626081,4273324
1288,2,626080,4273325
1289,2,626078,4273327
1290,2,626077,4273328
1291,2,626076,4273330
1292,1,626074,4273331
1293,1,626073,4273333
1294,1,626072,4273334
1295,1,626071,4273336
1296,1,626069,4273338
1297,1,626068,4273339
1298,1,626067,4273341
1299,1,626066,4273342
1300,1,626064,4273344
1301,1,626063,4273345
1302,1,626062,4273347
1303,1,626060,4273348
1304,1,626059,4273350
1305,1,626058,4273351
1306,1,626057,4273353
1307,1,626055,4273355
1308,1,626054,4273356
1309,1,626053,4273358
1310,1,626052,4273359
1311,1,626050,4273361
1312,1,626049,4273362
1313,1,626048,4273364
1314,1,626046,4273365
1315,1,626045,4273367
1316,1,626044,4273368
1317,1,626043,4273370
1318,1,626041,4273371
1319,1,626040,4273373
1320,1,626039,4273375
1321,1,626037,4273376
1322,1,626036,4273378
1323,1,626035,4273379
1324,1,626034,4273381
1325,1,626032,4273382
1326,1,626031,4273384
1327,1,626030,4273385
1328,1,626029,4273387
1329,1,626027,4273388
1330,1,626026,4273390
1331,1,626025,4273391
1332,1,626023,4273393
1333,1,626022,4273395
1334,1,626021,4273396
1335,1,626020,4273398
1336,1,626018,4273399
1337,1,626017,4273401
1338,1,626016,4273402
1339,1,626015,4273404
1340,1,626013,4273405
1341,1,626012,4273407
1342,1,626011,4273408
1343,1,626009,4273410
1344,1,626008,4273412
1345,1,626007,4273413
1346,1,626006,4273415
1347,1,626004,4273416
1348,1,626003,4273418
1349,1,626002,4273419
1350,1,626000,4273421
1351,1,625999,4273422
1352,1,625998,4273424
1353,1,625996,4273425
1354,1,625995,4273427
1355,1,625994,4273428
1356,1,625992,4273430
1357,1,625991,4273431
1358,1,625990,4273432
1359,1,625988,4273434
1360,1,625987,4273435
1361,1,625986,4273437
1362,1,625984,4273438
1363,1,625983,4273440
1364,1,625981,4273441
1365,1,625980,4273443
1366,1,625979,4273444
1367,1,625977,4273446
1368,1,625976,4273447
1369,1,625975,4273449
1370,1,625973,4273450
1371,1,625972,4273452
1372,1,625971,4273453
1373,1,625969,4273454
1374,1,625968,4273456
1375,1,625967,4273457
1376,1,625965,4273459
1377,1,625964,4273460
1378,1,625962,4273462
1379,1,625961,4273463
1380,1,625960,4273465
1381,1,625958,4273466
1382,1,625957,4273468
1383,1,625956,4273469
1384,1,625954,4273471
1385,1,625953,4273472
1386,1,625952,4273474
1387,1,625950,4273475
1388,1,625949,4273477
1389,1,625947,4273478
1390,1,625946,4273479
1391,1,625945,4273481
1392,1,625943,4273482
1393,1,625942,4273484
1394,1,625941,4273485
1395,1,625939,4273487
1396,1,625938,4273488
1397,1,625937,4273490
1398,1,625935,4273491
1399,1,625934,4273493
1400,1,625933,4273494
1401,1,625931,4273496
1402,1,625930,4273497
1403,1,625929,4273499
1404,1,625927,4273500
1405,1,625926,4273502
1406,1,625925,4273503
1407,1,625924,4273505
1408,1,625922,4273506
1409,1,625921,4273508
1410,1,625920,4273510
1411,1,625919,4273511
1412,1,625917,4273513
1413,1,625916,4273514
1414,1,625915,4273516
1415,1,625914,4273517
1416,1,625912,4273519
1417,1,625911,4273521
1418,1,625910,4273522
1419,1,625909,4273524
1420,1,625907,4273525
1421,1,625906,4273527
1422,1,625905,4273528
1423,1,625904,4273530
1424,1,625903,4273532
1425,1,625901,4273533
1426,1,625900,4273535
1427,1,625899,4273536
1428,1,625898,4273538
1429,1,625896,4273539
1430,1,625895,4273541
1431,1,625894,4273543
1432,1,625893,4273544
1433,1,625891,4273546
1434,1,625890,4273547
1435,1,625889,4273549
1436,1,625888,4273550
1437,1,625886,4273552
1438,1,625885,4273554
1439,1,625884,4273555
1440,1,625883,4273557
1441,1,625881,4273558
1442,1,625880,4273560
1443,1,625879,4273561
1444,1,625878,4273563
1445,1,625877,4273565
1446,1,625875,4273566
1447,1,625874,4273568
1448,1,625873,4273569
1449,1,625872,4273571
1450,1,625870,4273572
1451,1,625869,4273574
1452,1,625868,4273576
1453,1,625867,4273577
1454,1,625865,4273579
1455,1,625864,4273580
1456,1,625863,4273582
1457,1,625862,4273583
1458,1,625860,4273585
1459,1,625859,4273587
1460,1,625858,4273588
1461,1,625857,4273590
1462,1,625855,4273591
1463,1,625854,4273593
1464,1,625853,4273594
1465,1,625852,4273596
1466,1,625850,4273598
1467,1,625849,4273599
1468,1,625848,4273601
1469,1,625847,4273602
1470,1,625846,4273604
1471,1,625844,4273605
1472,1,625843,4273607
1473,1,625842,4273608
1474,1,625840,4273610
1475,1,625839,4273611
1476,1,625838,4273613
1477,1,625837,4273615
1478,1,625835,4273616
1479,1,625834,4273618
1480,1,625833,4273619
1481,1,625831,4273621
1482,1,625830,4273622
1483,1,625829,4273624
1484,1,625827,4273625
1485,1,625826,4273627
1486,1,625825,4273628
1487,1,625824,4273630
1488,1,625822,4273631
1489,1,625821,4273633
1490,1,625820,4273634
1491,1,625818,4273636
1492,1,625817,4273637
1493,1,625816,4273639
1494,1,625814,4273640
1495,1,625813,4273642
1496,1,625812,4273643
1497,1,625811,4273645
1498,1,625809,4273646
1499,1,625808,4273648
1500,1,625807,4273650
1501,1,625805,4273651
1502,1,625804,4273653
1503,1,625803,4273654
1504,1,625802,4273656
1505,1,625800,4273657
1506,1,625799,4273659
1507,1,625798,4273660
1508,1,625796,4273662
1509,1,625795,4273663
1510,1,625794,4273665
1511,1,625792,4273666
1512,1,625791,4273668
1513,1,625790,4273669
1514,1,625789,4273671
1515,1,625787,4273672
1516,1,625786,4273674
1517,1,625785,4273675
1518,1,625783,4273677
1519,1,625782,4273678
1520,1,625781,4273680
1521,1,625779,4273681
1522,1,625778,4273683
1523,1,625777,4273684
1524,1,625776,4273686
1525,1,625774,4273688
1526,1,625773,4273689
1527,1,625772,4273691
1528,1,625770,4273692
1529,1,625769,4273694
1530,1,625768,4273695
1531,1,625766,4273697
1532,3,625765,4273698
1533,3,625764,4273700
1534,3,625763,4273701
1535,3,625761,4273703
1536,3,625760,4273704
1537,3,625759,4273706
1538,3,625758,4273708
1539,3,625756,4273709
1540,3,625755,4273711
1541,3,625754,4273712
1542,3,625753,4273714
1543,3,625751,4273715
1544,3,625750,4273717
1545,3,625749,4273718
1546,3,625747,4273720
1547,3,625746,4273721
1548,3,625745,4273723
1549,3,625744,4273725
1550,3,625742,4273726
1551,3,625741,4273728
1552,3,625740,4273729
1553,3,625739,4273731
1554,3,625737,4273732
1555,3,625736,4273734
1556,3,625735,4273735
1557,3,625734,4273737
1558,3,625732,4273738
1559,3,625731,4273740
1560,3,625730,4273742
1561,3,625728,4273743
1562,3,625727,4273745
1563,3,625726,4273746
1564,3,625725,4273748
1565,3,625723,4273749
1566,3,625722,4273751
1567,3,625721,4273752
1568,3,625720,4273754
1569,3,625718,4273756
1570,3,625717,4273757
1571,3,625716,4273759
1572,3,625715,4273760
1573,3,625713,4273762
1574,3,625712,4273763
1575,3,625711,4273765
1576,3,625709,4273766
1577,3,625708,4273768
1578,3,625707,4273769
1579,3,625706,4273771
1580,3,625704,4273773
1581,3,625703,4273774
1582,3,625702,4273776
1583,3,625701,4273777
1584,3,625699,4273779
1585,3,625698,4273780
1586,3,625697,4273782
1587,3,625696,4273783
1588,3,625694,4273785
1589,3,625693,4273786
1590,3,625692,4273788
1591,3,625691,4273790
1592,3,625689,4273791
1593,3,625688,4273793
1594,3,625687,4273794
1595,3,625685,4273796
1596,3,625684,4273797
1597,3,625683,4273799
1598,3,625682,4273800
1599,3,625680,4273802
1600,3,625679,4273804
1601,3,625678,4273805
1602,3,625677,4273807
1603,3,625675,4273808
1604,3,625674,4273810
1605,3,625673,4273811
1606,3,625672,4273813
1607,3,625670,4273814
1608,3,625669,4273816
1609,3,625668,4273817
1610,3,625666,4273819
1611,3,625665,4273821
1612,3,625664,4273822
1613,3,625663,4273824
1614,3,625661,4273825
1615,3,625660,4273827
1616,3,625659,4273828
1617,3,625658,4273830
1618,3,625656,4273831
1619,3,625655,4273833
1620,3,625654,4273835
1621,3,625653,4273836
1622,3,625651,4273838
1623,3,625650,4273839
1624,3,625649,4273841
1625,3,625648,4273842
1626,3,625646,4273844
1627,3,625645,4273845
1628,3,625644,4273847
1629,3,625643,4273849
1630,3,625641,4273850
1631,3,625640,4273852
1632,3,625639,4273853
1633,3,625638,4273855
1634,3,625636,4273856
1635,3,625635,4273858
1636,3,625634,4273860
1637,3,625633,4273861
1638,3,625631,4273863
1639,3,625630,4273864
1640,3,625629,4273866
1641,3,625628,4273867
1642,3,625626,4273869
1643,3,625625,4273870
1644,3,625624,4273872
1645,3,625623,4273874
1646,3,625621,4273875
1647,3,625620,4273877
1648,3,625619,4273878
1649,3,625618,4273880
1650,3,625616,4273881
1651,3,625615,4273883
1652,3,625614,4273884
1653,3,625613,4273886
1654,3,625611,4273888
1655,3,625610,4273889
1656,3,625609,4273891
1657,3,625608,4273892
1658,3,625606,4273894
1659,3,625605,4273895
1660,3,625604,4273897
1661,3,625603,4273898
1662,3,625601,4273900
1663,3,625600,4273902
1664,3,625599,4273903
1665,3,625598,4273905
1666,3,625596,4273906
1667,3,625595,4273908
1668,3,625594,4273909
1669,3,625593,4273911
1670,3,625591,4273913
1671,3,625590,4273914
1672,3,625589,4273916
1673,3,625588,4273917
1674,3,625586,4273919
1675,3,625585,4273920
1676,3,625584,4273922
1677,3,625582,4273923
1678,3,625581,4273925
1679,3,625580,4273927
1680,3,625579,4273928
1681,3,625577,4273930
1682,3,625576,4273931
1683,3,625575,4273933
1684,3,625574,4273934
1685,3,625572,4273936
1686,3,625571,4273937
1687,3,625570,4273939
1688,3,625569,4273941
1689,3,625567,4273942
1690,3,625566,4273944
1691,3,625565,4273945
1692,3,625564,4273947
1693,3,625562,4273948
1694,3,625561,4273950
1695,3,625560,4273952
1696,3,625559,4273953
1697,3,625557,4273955
1698,3,625556,4273956
1699,3,625555,4273958
1700,3,625554,4273959
1701,3,625552,4273961
1702,3,625551,4273962
1703,3,625550,4273964
1704,3,625549,4273966
1705,3,625547,4273967
1706,3,625546,4273969
1707,3,625545,4273970
1708,3,625544,4273972
1709,3,625542,4273973
1710,3,625541,4273975
1711,3,625540,4273976
1712,3,625539,4273978
1713,3,625537,4273980
1714,3,625536,4273981
1715,3,625535,4273983
1716,3,625534,4273984
1717,3,625532,4273986
1718,3,625531,4273987
1719,3,625530,4273989
1720,3,625529,4273990
1721,3,625527,4273992
1722,3,625526,4273994
1723,3,625525,4273995
1724,3,625524,4273997
1725,3,625522,4273998
1726,3,625521,4274000
1727,3,625520,4274001
1728,3,625519,4274003
1729,3,625517,4274005
1730,3,625516,4274006
1731,3,625515,4274008
1732,3,625514,4274009
1733,3,625512,4274011
1734,3,625511,4274012
1735,3,625510,4274014
1736,3,625509,4274015
1737,3,625507,4274017
1738,3,625506,4274019
1739,3,625505,4274020
1740,3,625504,4274022
1741,3,625502,4274023
1742,3,625501,4274025
1743,3,625500,4274026
1744,3,625499,4274028
1745,3,625497,4274029
1746,3,625496,4274031
1747,3,625495,4274033
1748,3,625494,4274034
1749,3,625492,4274036
1750,3,625491,4274037
1751,3,625490,4274039
1752,3,625489,4274040
1753,3,625487,4274042
1754,3,625486,4274043
1755,3,625485,4274045
1756,3,625484,4274047
1757,3,625482,4274048
1758,3,625481,4274050
1759,3,625480,4274051
1760,3,625479,4274053
1761,3,625477,4274054
1762,3,625476,4274056
1763,3,625475,4274058
1764,3,625474,4274059
1765,3,625472,4274061
1766,3,625471,4274062
1767,3,625470,4274064
1768,3,625469,4274065
1769,3,625467,4274067
1770,3,625466,4274068
1771,3,625465,4274070
1772,3,625463,4274072
1773,3,625462,4274073
1774,3,625461,4274075
1775,3,625460,4274076
1776,3,625458,4274078
1777,3,625457,4274079
1778,3,625456,4274081
1779,3,625455,4274082
1780,3,625453,4274084
1781,3,625452,4274086
1782,3,625451,4274087
1783,3,625450,4274089
1784,3,625448,4274090
1785,3,625447,4274092
1786,3,625446,4274093
1787,3,625445,4274095
1788,3,625443,4274096
1789,3,625442,4274098
1790,3,625441,4274100
1791,3,625440,4274101
1792,3,625438,4274103
1793,3,625437,4274104
1794,3,625436,4274106
1795,3,625435,4274107
1796,3,625433,4274109
1797,3,625432,4274111
1798,3,625431,4274112
1799,3,625430,4274114
1800,3,625428,4274115
1801,3,625427,4274117
1802,3,625426,4274118
1803,3,625425,4274120
1804,3,625423,4274121
1805,3,625422,4274123
1806,3,625421,4274125
1807,3,625420,4274126
1808,3,625418,4274128
1809,3,625417,4274129
1810,3,625416,4274131
1811,3,625415,4274132
1812,3,625413,4274134
1813,3,625412,4274135
1814,3,625411,4274137
1815,3,625410,4274139
1816,3,625408,4274140
1817,3,625407,4274142
1818,3,625406,4274143
1819,3,625405,4274145
1820,3,625403,4274146
1821,1,625402,4274148
1822,1,625401,4274150
1823,1,625400,4274151
1824,1,625398,4274153
1825,1,625397,4274154
1826,1,625396,4274156
1827,1,625395,4274157
1828,1,625393,4274159
1829,1,625392,4274160
1830,1,625391,4274162
1831,1,625390,4274164
1832,1,625388,4274165
1833,1,625387,4274167
1834,1,625386,4274168
1835,1,625385,4274170
1836,1,625383,4274171
1837,1,625382,4274173
1838,2,625381,4274175
1839,2,625380,4274176
1840,2,625379,4274178
1841,2,625377,4274179
1842,2,625376,4274181
1843,2,625375,4274183
1844,2,625374,4274184
1845,2,625373,4274186
1846,2,625371,4274187
1847,2,625370,4274189
1848,2,625369,4274191
1849,2,625368,4274192
1850,2,625367,4274194
1851,2,625366,4274195
1852,2,625364,4274197
1853,2,625363,4274199
1854,2,625362,4274200
1855,2,625361,4274202
1856,2,625360,4274204
1857,2,625358,4274205
1858,2,625357,4274207
1859,2,625356,4274208
1860,2,625355,4274210
1861,2,625354,4274212
1862,2,625352,4274213
1863,2,625351,4274215
1864,2,625350,4274216
1865,2,625349,4274218
1866,2,625348,4274220
1867,2,625347,4274221
1868,2,625346,4274223
1869,2,625345,4274225
1870,2,625344,4274227
1871,2,625343,4274228
1872,2,625342,4274230
1873,2,625341,4274232
1874,2,625340,4274233
1875,2,625339,4274235
1876,2,625338,4274237
1877,2,625337,4274239
1878,2,625336,4274240
1879,2,625335,4274242
1880,2,625334,4274244
1881,2,625333,4274246
1882,2,625332,4274247
1883,2,625330,4274249
1884,2,625329,4274250
1885,2,625328,4274252
1886,2,625327,4274253
1887,2,625325,4274255
1888,2,625324,4274257
1889,2,625323,4274258
1890,2,625321,4274260
1891,2,625320,4274261
1892,2,625319,4274263
1893,1,625318,4274264
1894,1,625316,4274266
1895,1,625315,4274267
1896,1,625314,4274269
1897,1,625313,4274270
1898,1,625311,4274272
1899,1,625310,4274273
1900,1,625309,4274275
1901,1,625307,4274277
1902,1,625306,4274278
1903,1,625305,4274280
1904,1,625304,4274281
1905,1,625302,4274283
1906,1,625301,4274284
1907,1,625300,4274286
1908,1,625298,4274287
1909,1,625297,4274289
1910,1,625296,4274290
1911,1,625295,4274292
1912,1,625293,4274293
1913,1,625292,4274295
1914,1,625291,4274296
1915,1,625289,4274298
1916,1,625288,4274300
1917,1,625287,4274301
1918,1,625286,4274303
1919,1,625284,4274304
1920,1,625283,4274306
1921,1,625282,4274307
1922,1,625281,4274309
1923,1,625279,4274310
1924,1,625278,4274312
1925,1,625277,4274313
1926,1,625275,4274315
1927,1,625274,4274316
1928,1,625273,4274318
1929,1,625272,4274320
1930,1,625270,4274321
1931,1,625269,4274323
1932,1,625268,4274324
1933,1,625266,4274326
1934,1,625265,4274327
1935,1,625264,4274329
1936,1,625263,4274330
1937,1,625261,4274332
1938,1,625260,4274333
1939,1,625258,4274334
1940,1,625257,4274336
1941,1,625255,4274337
1942,1,625254,4274339
1943,1,625253,4274340
1944,1,625252,4274342
1945,1,625251,4274344
1946,1,625249,4274345
1947,1,625248,4274347
1948,1,625247,4274348
1949,1,625246,4274350
1950,1,625244,4274351
1951,1,625243,4274353
1952,1,625242,4274355
1953,1,625241,4274356
1954,1,625239,4274358
1955,1,625238,4274359
1956,1,625237,4274361
1957,1,625236,4274362
1958,1,625234,4274364
1959,1,625233,4274366
1960,1,625232,4274367
1961,1,625231,4274369
1962,1,625230,4274370
1963,1,625228,4274372
1964,1,625227,4274373
1965,1,625226,4274375
1966,1,625225,4274377
1967,1,625223,4274378
1968,1,625222,4274380
1969,1,625221,4274381
1970,1,625220,4274383
1971,1,625218,4274384
1972,2,625217,4274386
1973,2,625216,4274388
1974,2,625215,4274389
1975,2,625213,4274391
1976,2,625212,4274392
1977,2,625211,4274394
1978,2,625210,4274395
1979,2,625209,4274397
1980,2,625207,4274399
1981,2,625206,4274400
1982,2,625205,4274402
1983,2,625204,4274403
1984,2,625202,4274405
1985,2,625201,4274406
1986,2,625200,4274408
1987,2,625199,4274410
1988,2,625197,4274411
1989,2,625196,4274413
1990,2,625195,4274414
1991,2,625194,4274416
1992,2,625192,4274417
1993,2,625191,4274419
1994,2,625190,4274421
1995,2,625189,4274422
1996,2,625188,4274424
1997,2,625186,4274425
1998,2,625185,4274427
1999,2,625184,4274428
2000,2,625183,4274430
2001,2,625181,4274432
2002,2,625180,4274433
2003,2,625179,4274435
